Point X,Point Y,Tree Height
-122.4486656,37.77852398,15
-122.4559326,37.78126135,15
-122.4543355,37.77798767,15
-122.4488187,37.78049834,15
-122.4490227,37.78050612,15
-122.4504994,37.78058396,15
-122.4488831,37.78007941,15
-122.4490274,37.78010445,15
-122.4489525,37.77974964,15
-122.4831705,37.78030714,15
-122.4550855,37.78134326,15
-122.4550295,37.78134884,15
-122.4558482,37.78126089,15
-122.4778426,37.78026957,15
-122.4489568,37.78127461,15
-122.4520951,37.78127057,15
-122.4548291,37.777742,15
-122.4518814,37.77510763,15
-122.4553992,37.77908441,15
-122.4520366,37.78158482,15
-122.4552865,37.77852173,15
-122.4735208,37.78074623,15
-122.454783,37.77954853,15
-122.483308,37.78002154,15
-122.4785919,37.78052286,15
-122.4553634,37.77890713,15
-122.4547884,37.77957911,15
-122.4543828,37.77827321,15
-122.4543712,37.77818881,15
-122.4548869,37.77617891,15
-122.4526407,37.78048111,15
-122.496207,37.758516,15
-122.500104,37.756867,15
-122.482492,37.764304,15
-122.503228,37.758604,15
-122.482637,37.764385,15
-122.493029,37.761362,15
-122.493041,37.761542,15
-122.486683,37.762734,15
-122.482503,37.762401,15
-122.482452,37.761691,15
-122.482341,37.76218,15
-122.481621,37.761591,15
-122.482165,37.759732,15
-122.482264,37.761208,15
-122.482425,37.761236,15
-122.486564,37.761032,15
-122.494004,37.757802,15
-122.494553,37.75727,15
-122.493144,37.759047,15
-122.496927,37.751372,15
-122.496843,37.751379,15
-122.495869,37.751417,15
-122.491328,37.734396,15
-122.490698,37.734686,15
-122.477957,37.755971,15
-122.490401,37.754544,15
-122.486621,37.759787,15
-122.490811,37.758171,15
-122.486392,37.758479,15
-122.482128,37.759098,15
-122.490575,37.756851,15
-122.48254,37.74748,15
-122.481943,37.744729,15
-122.482613,37.7447,15
-122.487632,37.74577,15
-122.489704,37.744457,15
-122.482073,37.74307,15
-122.482313,37.744087,15
-122.489774,37.743398,15
-122.481946,37.741226,15
-122.482003,37.742064,15
-122.479743,37.740494,15
-122.483168,37.74114,15
-122.506822,37.758778,15
-122.50339,37.737826,15
-122.508084,37.761484,15
-122.484918,37.753156,15
-122.485105,37.753416,15
-122.487701,37.751955,15
-122.49124,37.751193,15
-122.489233,37.751121,15
-122.488176,37.751108,15
-122.494107,37.746106,15
-122.50737,37.758569,15
-122.506842,37.759005,15
-122.506883,37.759722,15
-122.508848,37.762091,15
-122.505188,37.763895,15
-122.500739,37.764037,15
-122.502823,37.760901,15
-122.503829,37.759866,15
-122.501565,37.760424,15
-122.477861,37.742006,15
-122.502457,37.742587,15
-122.499681,37.748972,15
-122.499695,37.749114,15
-122.492954,37.758072,15
-122.490138,37.759178,15
-122.482915,37.759498,15
-122.481133,37.758222,15
-122.503809,37.746396,15
-122.506307,37.747239,15
-122.506196,37.747518,15
-122.507401,37.749545,15
-122.507399,37.749483,15
-122.507929,37.749521,15
-122.507376,37.751363,15
-122.507385,37.751492,15
-122.498889,37.753085,15
-122.479161,37.754029,15
-122.484244,37.752119,15
-122.49113,37.7535,15
-122.491709,37.753478,15
-122.492615,37.75337,15
-122.492882,37.753419,15
-122.492711,37.753433,15
-122.47661,37.748711,15
-122.509148,37.758984,15
-122.483231,37.74094,15
-122.496057,37.740964,15
-122.496943,37.740628,15
-122.50032,37.738111,15
-122.49901,37.739402,15
-122.499897,37.736697,15
-122.495588,37.754231,15
-122.477812,37.754277,15
-122.478069,37.754268,15
-122.47908,37.754243,15
-122.479963,37.754199,15
-122.480693,37.754238,15
-122.481542,37.75414,15
-122.503514,37.757523,15
-122.508901,37.757753,15
-122.508919,37.758019,15
-122.508427,37.756504,15
-122.494079,37.739281,15
-122.492991,37.743345,15
-122.492777,37.742484,15
-122.492812,37.742984,15
-122.492876,37.743885,15
-122.490572,37.741657,15
-122.485645,37.740828,15
-122.485772,37.740819,15
-122.485964,37.740808,15
-122.503228,37.73581,15
-122.503763,37.73564,15
-122.503962,37.735643,15
-122.502841,37.74381,15
-122.502978,37.743808,15
-122.505592,37.743693,15
-122.497387,37.744615,15
-122.494653,37.747193,15
-122.480469,37.739183,15
-122.482916,37.742652,15
-122.483186,37.743577,15
-122.483192,37.743648,15
-122.486892,37.763498,15
-122.494453,37.738852,15
-122.490093,37.76328,15
-122.47795,37.758603,15
-122.481348,37.747979,15
-122.480864,37.748365,15
-122.486356,37.755971,15
-122.486768,37.755734,15
-122.487013,37.755727,15
-122.478338,37.74115,15
-122.496017,37.753493,15
-122.499148,37.754511,15
-122.49967,37.753329,15
-122.500098,37.754946,15
-122.503067,37.735909,15
-122.498208,37.736552,15
-122.48695,37.764439,15
-122.487841,37.764145,15
-122.488045,37.764817,15
-122.492862,37.74142,15
-122.483298,37.745094,15
-122.483454,37.74517,15
-122.492576,37.752711,15
-122.486404,37.743514,15
-122.48812,37.750327,15
-122.487062,37.750789,15
-122.486452,37.744183,15
-122.487064,37.750726,15
-122.47879,37.742288,15
-122.483178,37.741222,15
-122.481752,37.738423,15
-122.48207,37.740773,15
-122.492712,37.737043,15
-122.477872,37.742273,15
-122.477331,37.741037,15
-122.477447,37.738297,15
-122.498606,37.741957,15
-122.502365,37.754352,15
-122.481954,37.735403,15
-122.49454,37.738181,15
-122.479281,37.764603,15
-122.480542,37.76508,15
-122.480966,37.742599,15
-122.500076,37.745626,15
-122.483942,37.754591,15
-122.483037,37.746548,15
-122.481134,37.744945,15
-122.481185,37.745582,15
-122.481185,37.745659,15
-122.493874,37.739357,15
-122.477244,37.743077,15
-122.482384,37.752202,15
-122.482581,37.752188,15
-122.477193,37.752269,15
-122.476938,37.752282,15
-122.476689,37.752293,15
-122.478938,37.73925,15
-122.485123,37.74053,15
-122.490803,37.760195,15
-122.488467,37.757851,15
-122.487743,37.757559,15
-122.485437,37.758241,15
-122.479055,37.759217,15
-122.485327,37.756609,15
-122.497047,37.757319,15
-122.493761,37.756411,15
-122.495602,37.764068,15
-122.49624,37.762019,15
-122.494522,37.737779,15
-122.494461,37.737743,15
-122.492188,37.742236,15
-122.507185,37.763914,15
-122.505167,37.763559,15
-122.498705,37.763545,15
-122.497496,37.761516,15
-122.494157,37.764608,15
-122.493246,37.7623,15
-122.485664,37.761502,15
-122.485439,37.760344,15
-122.485441,37.760413,15
-122.485556,37.759916,15
-122.495157,37.746787,15
-122.49493,37.744855,15
-122.4501256,37.78080302,15
-122.4486495,37.78052345,15
-122.4511765,37.78049931,15
-122.4487687,37.77948762,15
-122.4501319,37.78063931,15
-122.450056,37.780648,15
-122.4489456,37.77970885,15
-122.4862514,37.77988539,15
-122.4832314,37.78030519,15
-122.4786121,37.78023377,15
-122.4839993,37.78026463,15
-122.4860583,37.78017423,15
-122.4861197,37.78017043,15
-122.4520475,37.78101757,15
-122.4487387,37.77797413,15
-122.4872316,37.77984307,15
-122.4822087,37.78035428,15
-122.4735055,37.78060495,15
-122.4549286,37.77639108,15
-122.4549768,37.77665364,15
-122.4872605,37.78012173,15
-122.4546382,37.77885464,15
-122.4471785,37.77771816,15
-122.4366088,37.75346242,20
-122.414382622,37.7972776724,22
-122.500709,37.763557,25
-122.491866,37.760061,25
-122.48703,37.753683,25
-122.479576,37.738043,25
-122.505763,37.762226,25
-122.505486,37.760361,25
-122.503365,37.758747,25
-122.502454,37.757791,25
-122.484644,37.76433,25
-122.490196,37.76467,25
-122.490863,37.74576,25
-122.489086,37.753596,25
-122.488849,37.753607,25
-122.477889,37.750368,25
-122.500401,37.738107,25
-122.500199,37.738119,25
-122.500143,37.737898,25
-122.479333,37.754227,25
-122.479398,37.754229,25
-122.479469,37.754223,25
-122.503914,37.758576,25
-122.508891,37.757683,25
-122.501939,37.756786,25
-122.501853,37.756793,25
-122.494348,37.742843,25
-122.494673,37.747376,25
-122.494588,37.739997,25
-122.479997,37.739205,25
-122.487271,37.740535,25
-122.487482,37.738873,25
-122.475914,37.744667,25
-122.48367,37.763568,25
-122.483229,37.741896,25
-122.476621,37.754594,25
-122.498377,37.738213,25
-122.48715,37.735025,25
-122.4868,37.764492,25
-122.477881,37.759982,25
-122.490581,37.741865,25
-122.476512,37.737984,25
-122.501211,37.755371,25
-122.495992,37.762137,25
-122.495745,37.756418,25
-122.494327,37.738168,25
-122.494517,37.738024,25
-122.494169,37.735996,25
-122.481862,37.765158,25
-122.485507,37.743776,25
-122.4481883,37.78104747,25
-122.4485083,37.78100965,25
-122.4491374,37.7809286,25
-122.4539045,37.77569788,25
-122.4798872,37.78018061,25
-122.4481236,37.78087889,25
-122.447491,37.78027068,25
-122.4859963,37.77989521,25
-122.4513496,37.77738859,25
-122.4871526,37.77984072,25
-122.4757898,37.78064444,25
-122.483505,37.78029322,25
-122.451477,37.78179627,25
-122.4529037,37.78162019,25
-122.4538025,37.7815049,25
-122.4749129,37.78040038,25
-122.4840526,37.78026374,25
-122.4822626,37.7803519,25
-122.4500486,37.78157124,25
-122.4855349,37.78019825,25
-122.4546528,37.77891854,25
-122.4871572,37.78012162,25
-122.453382,37.77723616,25
-122.4532284,37.7764479,25
-122.493995,37.757642,25
-122.498121,37.764438,25
-122.509013,37.760375,25
-122.503849,37.760219,25
-122.508184,37.763993,25
-122.486804,37.764581,25
-122.487815,37.763796,25
-122.485703,37.762043,25
-122.48343,37.760271,25
-122.482233,37.758489,25
-122.482065,37.758246,25
-122.504851,37.747462,25
-122.504935,37.747141,25
-122.50739,37.74944,25
-122.478632,37.752364,25
-122.48901,37.753599,25
-122.493776,37.753383,25
-122.494879,37.750555,25
-122.495017,37.752428,25
-122.500609,37.738098,25
-122.500271,37.738113,25
-122.500153,37.73807,25
-122.494905,37.746753,25
-122.47707,37.754145,25
-122.502937,37.758614,25
-122.502885,37.758619,25
-122.507819,37.755589,25
-122.503558,37.736136,25
-122.494428,37.739937,25
-122.494597,37.74017,25
-122.494039,37.738179,25
-122.487391,37.738879,25
-122.487672,37.738869,25
-122.48482,37.740866,25
-122.494225,37.735775,25
-122.493763,37.735364,25
-122.483228,37.741919,25
-122.486962,37.764507,25
-122.486945,37.76418,25
-122.48833,37.738096,25
-122.495976,37.761947,25
-122.494543,37.738243,25
-122.494181,37.736209,25
-122.478969,37.742459,25
-122.495572,37.763932,25
-122.485368,37.734297,25
-122.4500154,37.78142212,25
-122.4538174,37.7757061,25
-122.4758884,37.78036068,25
-122.4796466,37.78047413,25
-122.4797609,37.78046778,25
-122.448175,37.78087525,25
-122.4485858,37.7808164,25
-122.4486453,37.78080798,25
-122.4533727,37.77576245,25
-122.4539763,37.77557462,25
-122.475881,37.78064291,25
-122.4777675,37.7805581,25
-122.4834447,37.780297,25
-122.4737608,37.78073613,25
-122.4548059,37.77582309,25
-122.447091,37.77829963,25
-122.453598,37.78036393,25
-122.4875326,37.7799854,25
-122.4849402,37.78022761,25
-122.4538563,37.78065341,25
-122.4499788,37.7819461,25
-122.4533445,37.77705481,25
-122.50377,37.759071,25
-122.502923,37.75877,25
-122.502506,37.7585,25
-122.484607,37.763917,25
-122.484614,37.763986,25
-122.484641,37.764396,25
-122.483293,37.760421,25
-122.482206,37.758183,25
-122.503844,37.746929,25
-122.504883,37.746347,25
-122.487694,37.738867,25
-122.489738,37.753766,25
-122.507838,37.755823,25
-122.502084,37.756779,25
-122.494361,37.743176,25
-122.484293,37.74089,25
-122.505036,37.736227,25
-122.48538,37.741975,25
-122.494765,37.743464,25
-122.48034,37.757888,25
-122.488922,37.757517,25
-122.508459,37.753505,25
-122.508506,37.75396,25
-122.480259,37.734934,25
-122.486729,37.763436,25
-122.486944,37.76429,25
-122.485953,37.750296,25
-122.486385,37.741021,25
-122.479539,37.737547,25
-122.483165,37.741069,25
-122.494556,37.738312,25
-122.479289,37.764815,25
-122.495772,37.764201,25
-122.496238,37.76442,25
-122.4482561,37.7810417,25
-122.4795917,37.78047358,25
-122.4482893,37.78085477,25
-122.4511076,37.78050696,25
-122.4503931,37.7805978,25
-122.4539281,37.7755822,25
-122.4873336,37.77983583,25
-122.4754135,37.78066182,25
-122.4486134,37.78216064,25
-122.4731683,37.78061485,25
-122.4738145,37.78045339,25
-122.4800693,37.78016869,25
-122.4809188,37.78013374,25
-122.4799468,37.78046023,25
-122.482309,37.78034964,25
-122.4865429,37.78015317,25
-122.4496205,37.77786212,25
-122.4475931,37.77609012,25
-122.4874308,37.78010964,25
-122.4877225,37.7799693,25
-122.447993,37.77808489,25
-122.4533983,37.7773135,25
-122.486024,37.751243,25
-122.499534,37.757038,25
-122.502452,37.757712,25
-122.486803,37.764622,25
-122.4919,37.758319,25
-122.477083,37.748775,25
-122.477099,37.748862,25
-122.484837,37.753987,25
-122.489023,37.75381,25
-122.495443,37.758407,25
-122.504183,37.756686,25
-122.501987,37.755063,25
-122.483689,37.742792,25
-122.492834,37.7433,25
-122.495383,37.746459,25
-122.494536,37.741592,25
-122.494639,37.740006,25
-122.487354,37.738879,25
-122.477828,37.74146,25
-122.504048,37.76299,25
-122.494253,37.744389,25
-122.494715,37.74346,25
-122.489833,37.75946,25
-122.489476,37.75651,25
-122.498933,37.738182,25
-122.49867,37.738202,25
-122.486949,37.764102,25
-122.492968,37.758188,25
-122.48596,37.750354,25
-122.486378,37.740922,25
-122.500141,37.755483,25
-122.495934,37.761417,25
-122.49414,37.735553,25
-122.481945,37.765156,25
-122.482953,37.765108,25
-122.492045,37.744957,25
-122.492856,37.75891,25
-122.4548103,37.7802095,25
-122.4482827,37.77590151,25
-122.479852,37.78046478,25
-122.4484095,37.78083884,25
-122.4484632,37.78083237,25
-122.4487083,37.78080136,25
-122.4505229,37.77780491,25
-122.4476813,37.78018061,25
-122.4870854,37.7798437,25
-122.4766449,37.78060795,25
-122.454405,37.77563458,25
-122.44806,37.78222649,25
-122.4514046,37.78180305,25
-122.4528629,37.78162645,25
-122.4811214,37.78012443,25
-122.4764397,37.78048511,25
-122.4515234,37.77754161,25
-122.4486962,37.77776707,25
-122.4544165,37.78157793,25
-122.4504968,37.78207093,25
-122.494922,37.757647,25
-122.483068,37.739646,25
-122.485985,37.750707,25
-122.486954,37.748943,25
-122.505793,37.762226,25
-122.505818,37.762225,25
-122.500898,37.762589,25
-122.503751,37.75878,25
-122.502319,37.758644,25
-122.502037,37.758657,25
-122.486667,37.764949,25
-122.487902,37.76481,25
-122.483299,37.760541,25
-122.493923,37.758696,25
-122.482213,37.758249,25
-122.507386,37.749406,25
-122.489778,37.738042,25
-122.500148,37.738012,25
-122.494993,37.748093,25
-122.494929,37.747071,25
-122.47681,37.754318,25
-122.493349,37.753613,25
-122.495381,37.757481,25
-122.495592,37.760311,25
-122.495654,37.761418,25
-122.502065,37.755055,25
-122.494191,37.741077,25
-122.494322,37.742661,25
-122.487167,37.740597,25
-122.504643,37.736246,25
-122.494659,37.740136,25
-122.494633,37.740014,25
-122.481929,37.735243,25
-122.498865,37.760657,25
-122.480869,37.738896,25
-122.486828,37.764857,25
-122.498452,37.738207,25
-122.486888,37.763433,25
-122.488045,37.76476,25
-122.487538,37.742094,25
-122.494562,37.7383,25
-122.494564,37.738269,25
-122.494568,37.738166,25
-122.481375,37.763827,25
-122.48214,37.765141,25
-122.493841,37.739322,25
-122.495173,37.761363,25
-122.48503,37.734298,25
-122.4551496,37.78048416,25
-122.4488525,37.7757494,25
-122.4759905,37.78035454,25
-122.4798093,37.78046845,25
-122.4483489,37.78085006,25
-122.4485204,37.78082492,25
-122.4475565,37.78053546,25
-122.486104,37.77988879,25
-122.4874449,37.77983211,25
-122.4774682,37.78057051,25
-122.474812,37.78069241,25
-122.4538714,37.78149632,25
-122.4756356,37.78037083,25
-122.4818178,37.7800922,25
-122.4769962,37.78059319,25
-122.4840386,37.78013085,25
-122.4841687,37.78026178,25
-122.4467245,37.77651014,25
-122.4471168,37.77839565,25
-122.4488781,37.77797249,25
-122.4476142,37.77620445,25
-122.4743565,37.78071584,25
-122.4781382,37.78025723,25
-122.4476852,37.78202863,25
-122.495803,37.758272,25
-122.508367,37.763355,25
-122.501007,37.762585,25
-122.500121,37.757013,25
-122.502381,37.75864,25
-122.502261,37.758646,25
-122.502207,37.758649,25
-122.484658,37.764631,25
-122.486811,37.764671,25
-122.482246,37.758606,25
-122.495262,37.755778,25
-122.50732,37.7506,25
-122.479256,37.754021,25
-122.481185,37.753945,25
-122.476771,37.748707,25
-122.494749,37.748207,25
-122.48001,37.754201,25
-122.501742,37.758668,25
-122.503506,37.757398,25
-122.502831,37.75862,25
-122.491762,37.743258,25
-122.504732,37.73624,25
-122.498822,37.747732,25
-122.494649,37.746983,25
-122.493885,37.73622,25
-122.480083,37.739202,25
-122.494263,37.744381,25
-122.48366,37.763512,25
-122.482524,37.747136,25
-122.493217,37.763922,25
-122.486797,37.7644,25
-122.476507,37.737852,25
-122.48408,37.763336,25
-122.4489019,37.78105985,25
-122.4488614,37.77577792,25
-122.4482299,37.78086969,25
-122.4508244,37.77805128,25
-122.4497709,37.77788341,25
-122.4476078,37.78019391,25
-122.4866547,37.77986477,25
-122.4755343,37.78065684,25
-122.4778455,37.78055236,25
-122.473053,37.78076985,25
-122.4731204,37.78076872,25
-122.473267,37.78075898,25
-122.4754962,37.78037907,25
-122.4796287,37.78032674,25
-122.4807569,37.78027529,25
-122.4811994,37.78012016,25
-122.4823797,37.78034845,25
-122.4807273,37.78041906,25
-122.4873429,37.78011942,25
-122.4532413,37.77654037,25
-122.4532053,37.7763654,25
-122.4144699,37.74082164,30
-122.495252,37.755547,35
-122.48792,37.737583,35
-122.495449,37.7546,35
-122.495383,37.754142,35
-122.495318,37.752707,35
-122.495328,37.756537,35
-122.503698,37.758043,35
-122.495703,37.762339,35
-122.49458,37.746258,35
-122.49463,37.742876,35
-122.486491,37.764949,35
-122.488708,37.757533,35
-122.495728,37.7583,35
-122.4473756,37.77971481,35
-122.4473691,37.77964426,35
-122.4505062,37.77774045,35
-122.4504994,37.77767185,35
-122.447268,37.7792276,35
-122.4865702,37.7798708,35
-122.4476759,37.7819851,35
-122.4533155,37.77688801,35
-122.5048,37.760631,35
-122.505995,37.760109,35
-122.477789,37.750376,35
-122.494861,37.750294,35
-122.495194,37.750908,35
-122.495008,37.748331,35
-122.495393,37.757672,35
-122.495457,37.75867,35
-122.507856,37.756111,35
-122.494165,37.740662,35
-122.494524,37.745392,35
-122.494661,37.743391,35
-122.494541,37.7401,35
-122.493843,37.735398,35
-122.50287,37.761567,35
-122.49619,37.764379,35
-122.495816,37.759572,35
-122.495545,37.755754,35
-122.494259,37.737233,35
-122.4476182,37.78079009,35
-122.4534418,37.77575377,35
-122.4475159,37.78037438,35
-122.4504343,37.77734923,35
-122.4504368,37.77737958,35
-122.4838994,37.78013227,35
-122.4875422,37.77982494,35
-122.4834485,37.78015644,35
-122.4746586,37.78056499,35
-122.4806417,37.78014283,35
-122.4801419,37.78045104,35
-122.480968,37.78040837,35
-122.4765259,37.7806129,35
-122.4818555,37.78036908,35
-122.4867005,37.78014314,35
-122.491387,37.73488,35
-122.506391,37.760497,35
-122.506493,37.76049,35
-122.476938,37.754148,35
-122.494801,37.748902,35
-122.494833,37.749394,35
-122.495308,37.75245,35
-122.495279,37.752122,35
-122.495252,37.751758,35
-122.49503,37.748577,35
-122.49503,37.752689,35
-122.494601,37.746533,35
-122.493976,37.737244,35
-122.501874,37.754921,35
-122.496003,37.762407,35
-122.49416,37.735786,35
-122.479854,37.742113,35
-122.4475774,37.78066527,35
-122.4496526,37.77800824,35
-122.4504811,37.77761006,35
-122.4506109,37.77754449,35
-122.4855633,37.77991402,35
-122.4543152,37.77564662,35
-122.4797868,37.78018229,35
-122.4799634,37.78017637,35
-122.4800732,37.78045368,35
-122.4811706,37.78040201,35
-122.4736615,37.78074387,35
-122.4763382,37.78062343,35
-122.4475724,37.77598752,35
-122.4505774,37.77741028,35
-122.504969,37.760785,35
-122.485032,37.765017,35
-122.48588,37.764569,35
-122.476785,37.754163,35
-122.476684,37.754166,35
-122.494812,37.749151,35
-122.494855,37.750027,35
-122.49498,37.751921,35
-122.488231,37.737573,35
-122.488137,37.737575,35
-122.49508,37.749361,35
-122.49481,37.745358,35
-122.495278,37.756044,35
-122.494091,37.739447,35
-122.494504,37.745151,35
-122.495576,37.756195,35
-122.495568,37.756013,35
-122.496329,37.764069,35
-122.4842354,37.77997738,35
-122.4852782,37.7799308,35
-122.4534797,37.77575013,35
-122.480179,37.78016537,35
-122.4810386,37.78040718,35
-122.4820896,37.78035481,35
-122.4806437,37.78042637,35
-122.4476319,37.78214107,35
-122.4477022,37.78214084,35
-122.4477025,37.78210829,35
-122.4514032,37.77765458,35
-122.4534712,37.77766494,35
-122.4532958,37.77679189,35
-122.489319,37.761079,35
-122.50649,37.76032,35
-122.506382,37.760321,35
-122.505844,37.76012,35
-122.50386,37.760323,35
-122.494916,37.7511,35
-122.487843,37.737587,35
-122.48777,37.737588,35
-122.495162,37.750463,35
-122.495058,37.749081,35
-122.495049,37.748855,35
-122.495416,37.757913,35
-122.495514,37.759292,35
-122.495622,37.761156,35
-122.506685,37.756781,35
-122.505878,37.760583,35
-122.502251,37.756775,35
-122.494111,37.740055,35
-122.494243,37.741522,35
-122.494621,37.74674,35
-122.494498,37.744912,35
-122.494511,37.74102,35
-122.494388,37.73933,35
-122.494551,37.740122,35
-122.486389,37.764953,35
-122.481018,37.765195,35
-122.4524795,37.77778408,35
-122.4504693,37.77754155,35
-122.4504495,37.77741901,35
-122.4477046,37.78218542,35
-122.4477088,37.78207844,35
-122.484589,37.763566,35
-122.49527,37.752024,35
-122.495261,37.75191,35
-122.494952,37.747492,35
-122.49494,37.747225,35
-122.503544,37.757931,35
-122.507941,37.757307,35
-122.495681,37.762058,35
-122.494107,37.739616,35
-122.494193,37.740865,35
-122.494671,37.740185,35
-122.493955,37.736974,35
-122.502875,37.761622,35
-122.495825,37.759797,35
-122.4833753,37.78002041,35
-122.4776151,37.78056509,35
-122.4830494,37.78003326,35
-122.4843844,37.78025631,35
-122.4851674,37.78008559,35
-122.4533661,37.77715241,35
-122.453279,37.77673113,35
-122.494887,37.74648,45
-122.496175,37.764423,45
-122.495454,37.754719,45
-122.495893,37.760652,45
-122.495594,37.756447,45
-122.494304,37.737754,45
-122.494147,37.735385,45
-122.4506663,37.77781575,45
-122.4497464,37.77777415,45
-122.494994,37.752153,45
-122.494868,37.746215,45
-122.494792,37.74511,45
-122.495798,37.759321,45
-122.494398,37.743588,45
-122.494415,37.739781,45
-122.49386,37.735633,45
-122.4506994,37.77799885,45
-122.4506376,37.77767485,45
-122.494773,37.744842,45
-122.494066,37.739069,45
-122.494265,37.741744,45
-122.49448,37.740717,45
-122.494378,37.73916,45
-122.494313,37.737974,45
-122.494239,37.736974,45
-122.4496769,37.77810693,45
-122.495147,37.750012,45
-122.494825,37.745589,45
-122.494278,37.741939,45
-122.493885,37.735863,45
-122.495752,37.758716,45
-122.495684,37.757656,45
-122.494199,37.736374,45
-122.453161,37.7761608,45
-122.489217,37.761085,45
-122.494089,37.739822,45
-122.494481,37.744653,45
-122.494652,37.743099,45
-122.494522,37.74133,45
-122.494397,37.739526,45
-122.4496389,37.77792919,45
-122.4506494,37.77774072,45
-122.4765416,37.78032979,45
-122.4467409,37.77656536,60
-122.4505953,37.77745755,60
-122.494273,37.737494,99